trial_id,schedule_index,question_id,category,comparison_file,order,prompt_condition,repetition,candidate_a,candidate_b,collection_status,raw_record_sha256,valid,verdict,selected_candidate,parse_reason,fastchat_valid,fastchat_verdict,fastchat_selected_candidate,fastchat_parse_reason
26fe81c45c1e1ad367ee,227,152,humanities,gpt-3.5-turbo.jsonl,comparison_baseline,warning_ablation,3,comparison,baseline,collected,035ed7d599f8135ff87b7d6f8703b0b0de258a5187481bc4765c45eaec795334,True,B,baseline,,True,B,baseline,
fb4df451321d27ca4f65,228,151,humanities,alpaca-13b.jsonl,baseline_comparison,warning_ablation,1,baseline,comparison,collected,dd9c090a3451df1e039141862ee38cd767a72c119a4d3f80eecb899e68202afb,True,A,baseline,,True,A,baseline,
44b3f0be64652246365e,229,153,humanities,gpt-3.5-turbo.jsonl,baseline_comparison,original,1,baseline,comparison,collected,a0485a1d4f807d5ed3c4c174781d16848449045befa6a4531b3270408575a485,True,B,comparison,,True,B,comparison,
94e4d557f61d0c75f18d,230,141,stem,gpt-3.5-turbo.jsonl,comparison_baseline,warning_ablation,3,comparison,baseline,collected,264cb6a00e819813c17198d798e3cb1bd8e3f4da5698109f4afcae03767e97a9,True,B,baseline,,True,B,baseline,
91c1080764e4a00ead57,231,142,stem,gpt-4.jsonl,baseline_comparison,original,1,baseline,comparison,collected,c06085456093ebabc9df786846ce63bd1c5d833fd2801921fa9f3ba6b0357af9,True,A,baseline,,True,A,baseline,
d86a3afd08e4b1cefa71,232,81,writing,gpt-4.jsonl,baseline_comparison,original,1,baseline,comparison,collected,e3b53b99745198cfd3da35636ddd8f95f6cc17fdc8b413c2475b6353b3096540,True,B,comparison,,True,B,comparison,
cdefdd049b735b4bb119,233,103,reasoning,gpt-4.jsonl,comparison_baseline,original,1,comparison,baseline,collected,e3b717497981f2e1bad261cc3bd4405c5a0894b8da0bee2ce499a301787fe783,True,B,baseline,,True,B,baseline,
73b9ed8f24a0ccf7da19,234,103,reasoning,alpaca-13b.jsonl,baseline_comparison,warning_ablation,3,baseline,comparison,collected,0c26be634a10e7a382df13772de8a81b7202e1badb0105683503970c812b700a,True,A,baseline,,True,A,baseline,
211f9b3abdd1b059b362,235,101,reasoning,gpt-4.jsonl,comparison_baseline,original,3,comparison,baseline,collected,aa3bbbc6002eb4f69d5b87d756a7d6978d1a5ecb5c6dc09207846bea8e08c90f,True,B,baseline,,True,B,baseline,
00a8ce544af3ca603f1a,236,151,humanities,gpt-3.5-turbo.jsonl,comparison_baseline,warning_ablation,2,comparison,baseline,collected,81310a32840d1b809204c6b10e3eaea76d5cfda67d74e851df74a823f4efc66a,True,A,comparison,,True,A,comparison,
130edc7ba4c5e94853be,237,151,humanities,gpt-4.jsonl,comparison_baseline,warning_ablation,2,comparison,baseline,collected,1178de5320c1065abfeb6b9611dae8e87c24b0bc764bfa1be20bb7cf4cdd32b3,True,A,comparison,,True,A,comparison,
e6c8a3bbc3ed255f6b98,238,82,writing,gpt-4.jsonl,comparison_baseline,warning_ablation,3,comparison,baseline,collected,872b61180f780d1c0f5da9961a4dcc8f6a81853021d9ea7d73f5f5569745b94f,True,A,comparison,,True,A,comparison,
98400a2d45a084a1d856,239,101,reasoning,gpt-3.5-turbo.jsonl,baseline_comparison,warning_ablation,2,baseline,comparison,collected,3648a5af9a176334314120821906348f68d732810225105b37d52b42ba7d2954,True,A,baseline,,True,A,baseline,
134e73a3f364d74b5d8b,240,151,humanities,gpt-4.jsonl,comparison_baseline,original,1,comparison,baseline,collected,e50a0df14d798e60a5165042aaefa14dd2b5c256bdedc034b76f5be998ce5d00,True,A,comparison,,True,A,comparison,
07ed28c774f196fb203c,241,152,humanities,gpt-4.jsonl,comparison_baseline,original,1,comparison,baseline,collected,7b4376c1f7b3247c39a0748bdf9a955e1bb12b3d668bc4a92fbae26653f520bd,True,A,comparison,,True,A,comparison,
ecc7fb08d056e0601e7e,242,81,writing,alpaca-13b.jsonl,comparison_baseline,original,1,comparison,baseline,collected,2ee5cdcedabf8724927fede72e7c331febfdc288c527cb1b1974f0872e64ed58,True,B,baseline,,True,B,baseline,
7a76cd24d14be41d27e5,243,151,humanities,gpt-4.jsonl,baseline_comparison,original,1,baseline,comparison,collected,a0bd933d1feee15ff6ba75a8e799316598f7f7ca4571dac9c52e49b30ecff0eb,True,B,comparison,,True,B,comparison,
67ff8d2c6dcdfaa28751,244,142,stem,alpaca-13b.jsonl,baseline_comparison,original,2,baseline,comparison,collected,c143c9db107c8aab2a1bbb0571d428d14a1530c0af942beacee9603158c1efa2,True,A,baseline,,True,A,baseline,
b43a4f3f404ec66d1f2d,245,152,humanities,alpaca-13b.jsonl,baseline_comparison,original,3,baseline,comparison,collected,dbde71518edac4c77ac84edc1052ec403db1c7ae66cce9ddb4203e7ab268216f,True,A,baseline,,True,A,baseline,
adefa02ca12db44f3c2e,246,102,reasoning,gpt-3.5-turbo.jsonl,baseline_comparison,warning_ablation,2,baseline,comparison,collected,d9657c2dc14c23f852ba9505fa6d7eec287999a020f72bc3d36eb8ca0be8799f,True,A,baseline,,True,A,baseline,
4e79ddb237bc89ad6749,247,81,writing,gpt-3.5-turbo.jsonl,comparison_baseline,original,1,comparison,baseline,collected,0716d3eefcc9444045cd7ffd034aaa40c04edafc717e6baf0b5100457fdb7029,True,B,baseline,,True,B,baseline,
09693c37f4fa81dfeb50,248,82,writing,gpt-3.5-turbo.jsonl,comparison_baseline,warning_ablation,3,comparison,baseline,collected,154774e5dcd394c110c5c5fa8c3f3d422be0f0cfed19226b9a1d005deeaa33ce,True,B,baseline,,True,B,baseline,
5341a2ac6b2b5deaf522,249,152,humanities,gpt-4.jsonl,baseline_comparison,warning_ablation,1,baseline,comparison,collected,c9faddb94429ef6b64671cccf697f9a62d333acd426789b6441dca2eb644a7d0,True,B,comparison,,True,B,comparison,
9f57003aab585a5c70f6,250,153,humanities,alpaca-13b.jsonl,comparison_baseline,warning_ablation,3,comparison,baseline,collected,22b57a0737735ebe99601d8cf8f1278eef9efedbf009316ca8e848e1abc0ba59,True,B,baseline,,True,B,baseline,
81495796958329db1a86,251,81,writing,gpt-4.jsonl,comparison_baseline,warning_ablation,3,comparison,baseline,collected,22743a98c122688acb821aeca1012723a5905875e30f59119550444d0a0d2514,True,B,baseline,,True,B,baseline,
626a9f6ca19f13a21702,252,153,humanities,gpt-4.jsonl,comparison_baseline,original,3,comparison,baseline,collected,a445dc22732a494a776fe64a08d29d1e1275dc853afaad065ac5cb8f486d71a2,True,A,comparison,,True,A,comparison,
591fd8271a0cc01a3ad0,253,153,humanities,gpt-4.jsonl,comparison_baseline,warning_ablation,1,comparison,baseline,collected,213614734677763e21025475dd925d640d216b8cecf815ee5924c5b726018cad,True,A,comparison,,True,A,comparison,
4b53bbf858718c86b4ab,254,102,reasoning,gpt-3.5-turbo.jsonl,comparison_baseline,original,1,comparison,baseline,collected,b2dd82d19abefe450bd8b7ee6d3e678a8da05c207bd72f1c384e8186a1b01786,True,B,baseline,,True,B,baseline,
8636a3e16752711c8d42,255,142,stem,gpt-3.5-turbo.jsonl,baseline_comparison,original,3,baseline,comparison,collected,88c0af35c99be82e7877f58367f064671f8ced8f5fb5cb1fe6c6319ffaf9ffce,True,A,baseline,,True,A,baseline,
b5d830c9fd3b68358629,256,143,stem,gpt-4.jsonl,comparison_baseline,warning_ablation,2,comparison,baseline,collected,a43fc671713cd02406d2ee80fcc89f03a861b7de137fe50c25e1e298465ea6b1,True,A,comparison,,True,A,comparison,
d983d8efdb5dc482749d,257,143,stem,alpaca-13b.jsonl,comparison_baseline,original,1,comparison,baseline,collected,eb4a00ffec677b5325af8d744ef1bb6ba82a2b1be0cfcf08696669a2c6beea8b,True,B,baseline,,True,B,baseline,
806ea2d48f47ade8c770,258,151,humanities,alpaca-13b.jsonl,comparison_baseline,original,1,comparison,baseline,collected,bd15b169631437adc8bc981cb990cfc54c83650452dfd67c240a159a4ebbb828,True,B,baseline,,True,B,baseline,
40f80091e09d561a8ddf,259,143,stem,gpt-3.5-turbo.jsonl,baseline_comparison,warning_ablation,1,baseline,comparison,collected,e4b1eb3509f905ce1b766fd7715ca44fb061c931b2b109d74d4ac966be3038f6,True,B,comparison,,True,B,comparison,
3ef0d4a2027a33c6dd00,260,81,writing,alpaca-13b.jsonl,baseline_comparison,original,1,baseline,comparison,collected,5133661e2575d01e7558d3daa52ba3434a5da8f2744b55c91db857a2b9e69cbd,True,A,baseline,,True,A,baseline,
e8b66fe2e9e0fe6cce14,261,101,reasoning,gpt-3.5-turbo.jsonl,comparison_baseline,warning_ablation,3,comparison,baseline,collected,675162651635f3a143184bb1d0116d568c8df9694b66d749a714c5f80a981834,True,B,baseline,,True,B,baseline,
0f3dd65ed04456d849d8,262,82,writing,gpt-3.5-turbo.jsonl,comparison_baseline,warning_ablation,2,comparison,baseline,collected,e308e2cf6c7e830c8748ef37619b604879a39b476d03fbb1f586c0272ec1c87e,True,B,baseline,,True,B,baseline,
1c04686457498c5295bc,263,152,humanities,gpt-3.5-turbo.jsonl,comparison_baseline,warning_ablation,2,comparison,baseline,collected,d8df97824c5e380914eb84616a624d6246f2e8ba41c45fbb861ba0a5922dc750,True,B,baseline,,True,B,baseline,
cedcb25ab1d14942a8f8,264,151,humanities,gpt-4.jsonl,baseline_comparison,warning_ablation,1,baseline,comparison,collected,5e9e23fd5b655bb4c07df0022b44f2d887fd0ca055e8fbdd9eab9d7cb056bff6,True,B,comparison,,True,B,comparison,
a6bd214669492fcc38ca,265,81,writing,gpt-3.5-turbo.jsonl,baseline_comparison,original,1,baseline,comparison,collected,be76bf4c4f3a519a35baace505a3bb586f946aa0623dc8fbfa3e46207cbbf08b,True,A,baseline,,True,A,baseline,
1cdf04a044866da11fb0,266,83,writing,gpt-3.5-turbo.jsonl,baseline_comparison,warning_ablation,2,baseline,comparison,collected,741b4646bcda4f5e6358c8657067ed1b233c2947045066867854fa07e1861c8a,True,B,comparison,,True,B,comparison,
52009fbe5d3d199f004d,267,141,stem,gpt-3.5-turbo.jsonl,baseline_comparison,warning_ablation,3,baseline,comparison,collected,090eed3d408600900819ea3d81a50f7eccf1b83fc389b0f842311e3cb6e48072,True,A,baseline,,True,A,baseline,
d83fc86622e20f5ab7b7,268,82,writing,gpt-4.jsonl,comparison_baseline,original,2,comparison,baseline,collected,655c4248815e6d03b8b03c3dfb7bc601ad3e7afdf405975381c0fe911eabb056,True,B,baseline,,True,B,baseline,
ad5cf2f998a5026fde0a,269,103,reasoning,alpaca-13b.jsonl,comparison_baseline,warning_ablation,3,comparison,baseline,collected,23e501887720ee4e5e5b419c86064d3468158d3d3cef3f8e5d1f901aecf340a8,True,B,baseline,,True,B,baseline,
63e1c472a9173246521d,270,142,stem,alpaca-13b.jsonl,baseline_comparison,original,3,baseline,comparison,collected,0c8cda71e10fec06821dd06ac1574d47346d3fdf7864ed25cca8bd46b26b7a85,True,A,baseline,,True,A,baseline,
4e3faebcf83246c9ab00,271,153,humanities,gpt-4.jsonl,comparison_baseline,warning_ablation,3,comparison,baseline,collected,c0d2a09cc21f82b78ca11c9409fbe8696ee5d87d04ce68704d6210b746e4aad5,True,A,comparison,,True,A,comparison,
b5f455e839507dabf3e2,272,151,humanities,gpt-3.5-turbo.jsonl,baseline_comparison,original,1,baseline,comparison,collected,7f0ee9dd910f134daa0aede5fe1dd0c4167e0390e1af5158065cee01c7ee859b,True,A,baseline,,True,A,baseline,
e3897f705893608dfbc1,273,102,reasoning,gpt-4.jsonl,comparison_baseline,warning_ablation,3,comparison,baseline,collected,f005bc9cc96719a52b81621de8264469c3bb4a647f4015930ba2f1dc0af7810d,True,B,baseline,,True,B,baseline,
bd84abc637037ded2be9,274,103,reasoning,alpaca-13b.jsonl,comparison_baseline,original,2,comparison,baseline,collected,c0f07a6409faff015fd211e5f44cf5828540bc98f9720077a1831d5ac2e35d48,True,B,baseline,,True,B,baseline,
337064a040d3f5c75fd3,275,153,humanities,alpaca-13b.jsonl,baseline_comparison,original,3,baseline,comparison,collected,8ff6988908350eb2850810e09824f73573f90064e8bc1c3fe713dbcd0ad2b17b,True,A,baseline,,True,A,baseline,
8ec457dab7ea39c1ad96,276,143,stem,alpaca-13b.jsonl,baseline_comparison,original,3,baseline,comparison,collected,1e7ce67df6014086b8ec2659bcecb0d51a8e2f91a1fc42cf6653f218fafd076a,True,B,comparison,,True,B,comparison,
e8a52ec87c6ba052ead3,277,103,reasoning,alpaca-13b.jsonl,baseline_comparison,original,3,baseline,comparison,collected,363e4c085b7777a8dc8b3c72cd512e47ac6117ae3882fcdad8c5117808481975,True,A,baseline,,True,A,baseline,
052f7a1cccb219117823,278,82,writing,gpt-4.jsonl,baseline_comparison,original,2,baseline,comparison,collected,1f41bbbfd35faf3cb36ff1b2f08c425fff12fae4d57e29f599e7695c09bff51d,True,A,baseline,,True,A,baseline,
a7d292bc46c8d3dd2b1b,279,152,humanities,gpt-3.5-turbo.jsonl,comparison_baseline,original,3,comparison,baseline,collected,57eb864a3236fee3ae9f03ca77f941adbbe19729818f813b7ffe8ed65b2903da,True,B,baseline,,True,B,baseline,
40a2da22c5814b4980ad,280,143,stem,gpt-4.jsonl,comparison_baseline,warning_ablation,3,comparison,baseline,collected,440c39a2490049687cfbb5979a48b4aa8d99bc8ff6bcf9c641c35f165193d4ca,True,A,comparison,,True,A,comparison,
133b879b19a5601bd7da,281,83,writing,gpt-4.jsonl,baseline_comparison,warning_ablation,1,baseline,comparison,collected,a0e765b8b000f731f05d9abb6cf37d0c3953115acf7f31709203ee579c4738a0,True,A,baseline,,True,A,baseline,
518466db444b9e057211,282,82,writing,alpaca-13b.jsonl,baseline_comparison,original,3,baseline,comparison,collected,bb3548c727de29060148cc196ba1e5e101477e87e3130b75bd163806f2733004,True,A,baseline,,True,A,baseline,
b86152cdd988a1e977dd,283,151,humanities,gpt-3.5-turbo.jsonl,baseline_comparison,warning_ablation,3,baseline,comparison,collected,47181086c30f45e02706da19e83c10e850879e23fb5295000eec3df65dab9afd,True,B,comparison,,True,B,comparison,
415b4ac428e23c3915fc,284,101,reasoning,alpaca-13b.jsonl,comparison_baseline,original,3,comparison,baseline,collected,79e052f00de00650c3ad1e14168f25b290be7c88ebb4f0ada684dfa82f88d038,True,B,baseline,,True,B,baseline,
1f258f529779c641b5d4,285,83,writing,alpaca-13b.jsonl,baseline_comparison,warning_ablation,2,baseline,comparison,collected,56361bc96a2e942e49a4be2e89c2929fa62f6aaedeec171b411f52bc1b68aad3,True,A,baseline,,True,A,baseline,
2bb252586807f091c55f,286,153,humanities,alpaca-13b.jsonl,baseline_comparison,warning_ablation,1,baseline,comparison,collected,a66b9111c1f98e52d8cfd828ed4302944fb71ddccb632737f22b743b75d0f17f,True,A,baseline,,True,A,baseline,
8d9c08f8f05abf7f0bc2,287,101,reasoning,gpt-3.5-turbo.jsonl,comparison_baseline,original,3,comparison,baseline,collected,986fd717071747421e4c88655b09c636bed7d02abb509cea3ee317d0f94d9e3d,True,B,baseline,,True,B,baseline,
cd79ecb53a164f8f20a0,288,82,writing,gpt-4.jsonl,baseline_comparison,original,3,baseline,comparison,collected,fdcc6f5bb79fa0cafe161fb47c8859b158e54734aa0aabaaa57cb7785de286b8,True,B,comparison,,True,B,comparison,
bca779abd9ff55b63e4f,289,102,reasoning,alpaca-13b.jsonl,baseline_comparison,original,2,baseline,comparison,collected,e417488d3fb0a44e274e7814a7f62719b85fe2fec70844016616cee7ac122bf1,True,A,baseline,,True,A,baseline,
e5603f9873164341b109,290,83,writing,alpaca-13b.jsonl,comparison_baseline,original,3,comparison,baseline,collected,752295abbbeec76db1e688a6ab210de7d89b76f0404f18a63494b1f6e5c01cdf,True,A,comparison,,True,A,comparison,
397cb5701c367f56da15,291,102,reasoning,alpaca-13b.jsonl,comparison_baseline,original,2,comparison,baseline,collected,dcbf04f332591e41eb8d720f562b01ad1b0db12961528c8c505dfa3663cbf34e,True,B,baseline,,True,B,baseline,
9eed6e7e4fd3e984c4b8,292,102,reasoning,gpt-4.jsonl,comparison_baseline,original,2,comparison,baseline,collected,2d39c329d418f8118c3e79c95f9b09ae890af3e5e913bf15ca67b71a33635502,True,B,baseline,,True,B,baseline,
d84458e297a69cb933c3,293,101,reasoning,gpt-4.jsonl,baseline_comparison,original,3,baseline,comparison,collected,ef1bffa66333532f14d54d7c738e43b047a5cd1242e9c32031acfb379c66c615,True,A,baseline,,True,A,baseline,
432deb1c26aa05d9b74a,294,81,writing,gpt-3.5-turbo.jsonl,comparison_baseline,original,3,comparison,baseline,collected,a0402770284ffb88eb40a8167776e8b99c164fd865923437bf3143cff9f36ea8,True,B,baseline,,True,B,baseline,
2409a09d72b90cec3801,295,103,reasoning,alpaca-13b.jsonl,baseline_comparison,original,2,baseline,comparison,collected,22fe5af0c0cf1e1f65a3a8b83e7d6905f2a625f9b7d35dc2719e1b0a3dcfea81,True,A,baseline,,True,A,baseline,
5072e356ef3bed589ad5,296,83,writing,alpaca-13b.jsonl,comparison_baseline,warning_ablation,2,comparison,baseline,collected,300f7628d267ca40323f3059e51a8743851d537ee3ca6dc4e566d1c0898465fb,True,B,baseline,,True,B,baseline,
77f109b62a32b985c4f0,297,102,reasoning,alpaca-13b.jsonl,comparison_baseline,warning_ablation,2,comparison,baseline,collected,811a3be3b0460bec14cbef2b1588f1167d155c48e1b7765fd654b125d79a17ff,True,B,baseline,,True,B,baseline,
c01eaad53443ddf6db2e,298,142,stem,gpt-4.jsonl,comparison_baseline,warning_ablation,3,comparison,baseline,collected,64f59ffbf6f2ced7e661781ab22b99bb403ce231954c18fa9d4bfb5205f8cad9,True,B,baseline,,True,B,baseline,
ff47dac3fbad54d86b0d,299,81,writing,gpt-4.jsonl,comparison_baseline,original,1,comparison,baseline,collected,fb6481f5833b2762e4537c7f669b39d6146f5c02df4c4952562159b41efcb418,True,B,baseline,,True,B,baseline,
eebcacb1a210336583b3,300,151,humanities,gpt-3.5-turbo.jsonl,comparison_baseline,original,3,comparison,baseline,collected,377b0e408badc3e1a643d36ea20d47c4964333f75bd05556df44d2973cdc08a0,True,A,comparison,,True,A,comparison,
0d8aca0fae68ab3568a7,301,103,reasoning,gpt-4.jsonl,baseline_comparison,original,3,baseline,comparison,collected,babeac71276e4fb4225b36b30909c52fa093420f0a6bc97675d40d39d8611cd4,True,B,comparison,,True,B,comparison,
e65d5897f8e987ba5dd0,302,83,writing,alpaca-13b.jsonl,comparison_baseline,warning_ablation,3,comparison,baseline,collected,98ea273ccd58db5b68ad8679ab6d06cfc0b749bc8758faba0eb4dca696bcf161,True,A,comparison,,True,A,comparison,
870df96e4ef317b0feca,303,83,writing,gpt-3.5-turbo.jsonl,baseline_comparison,original,2,baseline,comparison,collected,1b104e3678580d4b3bae1d86a185526f921b7a00826462d767a4299e76bf6af8,True,B,comparison,,True,B,comparison,
1cccc72bca04f06b598a,304,153,humanities,alpaca-13b.jsonl,baseline_comparison,original,2,baseline,comparison,collected,c1def7fb5535d1a77dee2830b66894b1ec1ab7b50eca43753b29e6f0f2d9debe,True,A,baseline,,True,A,baseline,
71bdc04e98b8c28a01ba,305,102,reasoning,gpt-4.jsonl,comparison_baseline,original,1,comparison,baseline,collected,a86c658f315e300ab27c4959854de4dc379b86aedfa98d7a6dc126687f516e8a,True,B,baseline,,True,B,baseline,
6fbf7ec7c1d45e3bcb0a,306,141,stem,gpt-4.jsonl,comparison_baseline,warning_ablation,2,comparison,baseline,collected,482e25710aef0ed169dbab593311a18af30eab2e3699021ecd3b7b93c31015c1,True,A,comparison,,True,A,comparison,
b83faa1be74f1c463d13,307,142,stem,alpaca-13b.jsonl,baseline_comparison,warning_ablation,1,baseline,comparison,collected,308c667cd9819e0fcd7ada2cd8a8fa3201a679868188fc71c676b25250e5ca29,True,A,baseline,,True,A,baseline,
a4ffe61c3d3b2c9df9dd,308,102,reasoning,alpaca-13b.jsonl,comparison_baseline,original,1,comparison,baseline,collected,093a877434dea276fb2c3d51ce8e56102762df865df004084c8eaf14188202f1,True,B,baseline,,True,B,baseline,
047d22e8047838b50359,309,141,stem,gpt-3.5-turbo.jsonl,comparison_baseline,warning_ablation,2,comparison,baseline,collected,c25e30ff8112908ca528a105136f15ae37a1105fd4a878ac3645647e0947e8c9,True,B,baseline,,True,B,baseline,
48e637ec3bba60f53a0f,310,82,writing,gpt-3.5-turbo.jsonl,comparison_baseline,warning_ablation,1,comparison,baseline,collected,2a28a90f0741cc307619c06b20b9c9aea02e0e5b8f2bb0cae817e8a5f94fd678,True,B,baseline,,True,B,baseline,
b5fcf101ba76046e5d69,311,141,stem,alpaca-13b.jsonl,comparison_baseline,warning_ablation,3,comparison,baseline,collected,1e5998674fc4da75056a225aedf6cec1e17775a4c1494d4d85ca13386acca620,True,B,baseline,,True,B,baseline,
69ab409dd7e6eb09fa12,312,101,reasoning,gpt-4.jsonl,comparison_baseline,warning_ablation,1,comparison,baseline,collected,132493c0f7b1a535b6f2dadd8dc69fcf802937c55b18464ffd35b4f02a4b70bf,True,B,baseline,,True,B,baseline,
bd86af12c363a8e698c8,313,103,reasoning,alpaca-13b.jsonl,baseline_comparison,warning_ablation,2,baseline,comparison,collected,7b930480ae323e812640bfbf0e2b9506e78d13cf60b5e3ccd83146ccc671673f,True,A,baseline,,True,A,baseline,
261fe4b18b36b3c25b7b,314,102,reasoning,gpt-3.5-turbo.jsonl,baseline_comparison,original,3,baseline,comparison,collected,41fc132f13f0c59975a003e54d1c52ff0e57f76feb3a48d2c3933f59255f2eb6,True,A,baseline,,True,A,baseline,
580ed41c8e479a80bba1,315,82,writing,gpt-3.5-turbo.jsonl,baseline_comparison,original,1,baseline,comparison,collected,3eb4087ef66fa2825f829e82519bc2c7545d0298bd2b0ed510d865439c4abced,True,B,comparison,,True,B,comparison,
e8881ad152cc9b532a79,316,143,stem,gpt-4.jsonl,baseline_comparison,warning_ablation,2,baseline,comparison,collected,72431b162fcfa597cd22abe83caefa4d2ca406de9be8d400de2165e03687a0b8,True,B,comparison,,True,B,comparison,
418049d729def1fbada5,317,151,humanities,gpt-4.jsonl,comparison_baseline,original,3,comparison,baseline,collected,ae75ad1bc3b6b400f881a99544bda1247154916875421642dfcf9d4893ca9866,True,A,comparison,,True,A,comparison,
592d3f356a66fee9d077,318,101,reasoning,gpt-4.jsonl,comparison_baseline,warning_ablation,3,comparison,baseline,collected,5c12a7ff49a118738b729e28ee744bae09c647a33133bfb102baaf1a3a0acc78,True,B,baseline,,True,B,baseline,
633cae23e249409a9518,319,142,stem,gpt-3.5-turbo.jsonl,baseline_comparison,warning_ablation,3,baseline,comparison,collected,633ca224e27d72ef8152a079eb9d9db6735ea82f23a84f1744fa8ccf5cf058ac,True,A,baseline,,True,A,baseline,
d735fabf6dd9fc777a5f,320,151,humanities,alpaca-13b.jsonl,comparison_baseline,warning_ablation,2,comparison,baseline,collected,d90cecb339d6c9abe64189415b77ce2676c1ddba8b98b546e90d11edc04e8fd8,True,B,baseline,,True,B,baseline,
42d92858302a0087c2fc,321,103,reasoning,gpt-3.5-turbo.jsonl,comparison_baseline,original,2,comparison,baseline,collected,f73a57220f7651ae28565be4cf6c548f964cde42bfaef0d81707beba1d5394d8,True,A,comparison,,True,A,comparison,
8e980db36d3e947645a6,322,152,humanities,gpt-4.jsonl,comparison_baseline,warning_ablation,3,comparison,baseline,collected,a60d71f6744f4584a20530a6e10f5a503d84bb91d7b8c796bbef92802852e7aa,True,A,comparison,,True,A,comparison,
3526f3f7e0b417dfb31e,323,83,writing,gpt-4.jsonl,baseline_comparison,original,3,baseline,comparison,collected,6b8835b272faa77a1795ded3318b8504a09948cb8fda88b711930f3072d832fe,True,A,baseline,,True,A,baseline,
cc83ec379dd6dc09e67f,324,102,reasoning,alpaca-13b.jsonl,baseline_comparison,warning_ablation,1,baseline,comparison,collected,91fb8c1b47b74f40b1b787d5a32f3a43ecbadcf29a660f9a54206b16ac8fa714,True,A,baseline,,True,A,baseline,
06680c93dad93e3d7b5c,325,141,stem,alpaca-13b.jsonl,baseline_comparison,original,3,baseline,comparison,collected,4aaacb483a9d12a2f02a5eee721dbe23890ca959a720c590a8facd42956b13a7,True,A,baseline,,True,A,baseline,
06956d41196d1127b5f1,326,142,stem,gpt-3.5-turbo.jsonl,comparison_baseline,warning_ablation,2,comparison,baseline,collected,6a9e9fa8cf5d4ad8135c509c27aa689ef376f02c3fc45c804348f42bf1498909,True,A,comparison,,True,A,comparison,
8fe497bee5d618e0f6f2,327,82,writing,gpt-4.jsonl,baseline_comparison,warning_ablation,2,baseline,comparison,collected,afbfa18b535eb3fb833d784f115270640cac33e767b11a68f5d02a9f8dc4ab81,True,B,comparison,,True,B,comparison,
a90d681c90a44e57ea88,328,141,stem,alpaca-13b.jsonl,baseline_comparison,warning_ablation,2,baseline,comparison,collected,b8f587e68edd1b7b225957cc2110ce13dc08217e7ad373ba973fbc70820234de,True,A,baseline,,True,A,baseline,
45d74bf89351830a3cc1,329,101,reasoning,alpaca-13b.jsonl,comparison_baseline,warning_ablation,2,comparison,baseline,collected,f0b966ca0163eb67979c1d05aa6e4526f9a7d313bdcdc4617b608e9f27e27cc4,True,B,baseline,,True,B,baseline,
044e8fd29a88a767b1b1,330,141,stem,alpaca-13b.jsonl,comparison_baseline,warning_ablation,2,comparison,baseline,collected,d4ed326fcd2ad07eb683152ad31da67b3b086e1f842267e46dbcd0c981d0163d,True,B,baseline,,True,B,baseline,
5201ef0ab28f8e81642d,331,153,humanities,gpt-4.jsonl,baseline_comparison,original,3,baseline,comparison,collected,9f8baf31e9408894f81f2fa033316ab9223e9a8f2e2bea3e93dc832ec34aeeab,True,A,baseline,,True,A,baseline,
92c40720fb05c8ad66e6,332,83,writing,alpaca-13b.jsonl,baseline_comparison,warning_ablation,1,baseline,comparison,collected,e161b2532a8e5dccc4c59360916281a3c1920b5902886e7bcbedff60d0614bcd,True,A,baseline,,True,A,baseline,
d90f3467e739c09d7b22,333,141,stem,gpt-3.5-turbo.jsonl,baseline_comparison,warning_ablation,1,baseline,comparison,collected,95d3401ae56d224bc8047b37366f5bf2aaa6e4852e682ec325a8b162b5129edc,True,A,baseline,,True,A,baseline,
472d6d15170ec51c0349,334,153,humanities,gpt-4.jsonl,baseline_comparison,warning_ablation,3,baseline,comparison,collected,0e163e989ff3758cff78af9306cc0d6391225d4c8c967ecf1de03b39e686b733,True,A,baseline,,True,A,baseline,
718f08f2ec81df8541e6,335,153,humanities,gpt-3.5-turbo.jsonl,baseline_comparison,warning_ablation,3,baseline,comparison,collected,426fc0bb3f99ea9f72ffbd9792cca9d784f2d6e203a604be6e89a9d52ca5488f,True,B,comparison,,True,B,comparison,
eb28202beb776954d766,336,103,reasoning,gpt-3.5-turbo.jsonl,baseline_comparison,original,1,baseline,comparison,collected,c0c343ac3ae832a2e2a2a06c80adc1bc23c5629df32915134dddcb6de0184d72,True,A,baseline,,True,A,baseline,
f97e0d90cfe605e92576,337,142,stem,alpaca-13b.jsonl,baseline_comparison,warning_ablation,2,baseline,comparison,collected,a8465255119a83d5d4310bd27817e962ac4e3b6bb2711504342e9d57567c0649,True,A,baseline,,True,A,baseline,
586f0e5c05f11658a624,338,81,writing,gpt-3.5-turbo.jsonl,baseline_comparison,warning_ablation,1,baseline,comparison,collected,32ab3037e57219a9ad957bc29fa0bc9cb9b882c74ff775a4f31691fe84d7c963,True,A,baseline,,True,A,baseline,
5803d3395b6ff520f019,339,103,reasoning,gpt-4.jsonl,baseline_comparison,original,1,baseline,comparison,collected,164945c7426dbbd100b6056deb9f4998a0b4ff3b56c63e1b35f343a37085cbb0,True,B,comparison,,True,B,comparison,
